횡단보도ID,seed,행정동,읍면동명,시나리오,사고건수_원본,노인비율,LANES,MAX_SPD,crossing_length_m,ped_green_base_sec,risk_score,PET_A_proxy_count,PET_A_proxy_mean,PET_A_proxy_severe,PET_A_proxy_moderate,PET_A_proxy_safe,PET_B_surrogate_count,PET_B_surrogate_mean,PET_B_surrogate_severe,PET_B_surrogate_moderate,PET_B_surrogate_safe,elderly_incomplete_cross,veh_avg_delay_sec,veh_max_delay_sec,queue_avg,queue_max
6213,52,회현동,남창동,baseline,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,73.49421009098428,100.0,0.0014814814814814814,1
6213,53,회현동,남창동,baseline,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,74.2942955920484,100.0,0.0010648148148148149,1
6213,42,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,76.52173913043478,100.0,0.001574074074074074,1
6213,43,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,74.20478260869565,100.0,0.0012962962962962963,1
6213,44,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,72.57676518883416,100.0,0.0012037037037037038,1
6213,45,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,70.64338537387017,100.0,0.0010648148148148149,1
6213,46,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,73.77768662838392,100.0,0.0013425925925925925,1
6213,47,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,74.38154392191659,100.0,0.001388888888888889,1
6213,48,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,71.56039689387403,100.0,0.000787037037037037,1
6213,49,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,74.33941908713693,100.0,0.0010648148148148149,1
6213,50,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,68.91300675675676,100.0,0.001388888888888889,1
6213,51,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,74.6593886462882,100.0,0.00125,1
6213,52,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,73.49421009098428,100.0,0.0014814814814814814,1
6213,53,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,74.2942955920484,100.0,0.0010648148148148149,1
71666,42,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,668,6.789670658682635,120,105,443,281,-39.29473998595886,281,0,0,55,71.41314779270634,100.0,3.6394444444444445,13
71666,43,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,663,7.287330316742081,86,85,492,237,-22.67282022883346,237,0,0,42,78.28885893980234,100.0,4.088849206349207,13
71666,44,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,627,6.685007974481659,74,106,447,341,-36.837991224609326,341,0,0,56,71.91095317725753,100.0,3.503154761904762,13
71666,45,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,647,5.916537867078826,132,101,414,298,-61.344399917959436,298,0,0,58,84.09087066779375,100.0,4.2755753968253964,14
71666,46,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,647,7.571097372488408,117,99,431,280,-39.36303563735701,280,0,0,48,72.5486173059768,100.0,3.5856349206349205,13
71666,47,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,711,5.558368495077356,147,132,432,355,-30.421492111788822,355,0,0,65,74.05629770992367,100.0,3.94218253968254,13
71666,48,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,469,5.022388059701493,119,89,261,292,-26.76006745625267,292,0,0,59,73.8173624288425,100.0,3.5215079365079367,13
71666,49,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,570,6.786842105263158,92,85,393,295,-110.30781039324438,295,0,0,46,80.49543147208122,100.0,4.249761904761905,13
71666,50,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,588,8.01530612244898,119,75,394,446,-21.313073176257554,446,0,0,103,80.64032121724429,100.0,4.213531746031746,13
71666,51,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,629,6.07154213036566,136,126,367,495,-27.60742787592045,495,0,0,83,83.5892523364486,100.0,4.340853174603175,13
71666,52,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,674,9.356083086053413,69,85,520,282,-81.05420720491786,282,0,0,54,87.43865030674847,100.0,4.478293650793651,14
71666,53,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,538,8.0864312267658,58,55,425,417,-49.34903463251589,417,0,0,66,82.3273381294964,100.0,4.452698412698413,13
71666,42,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,664,8.38027108433735,102,81,481,238,-46.77846518716086,238,0,0,44,72.70419847328245,100.0,3.894285714285714,13
71666,43,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,769,9.376462938881664,94,71,604,367,-44.19182679913851,367,0,0,57,78.80450450450451,100.0,3.951170634920635,13
