scenario,scenario_key,seed,cw_id,ped_type,pet_sec
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW4,normal_ped,2.0
S3,smart_multi,45,CW3,normal_ped,0.0
S3,smart_multi,45,CW4,normal_ped,6.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW2,elderly_ped,0.0
S3,smart_multi,45,CW2,elderly_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW2,elderly_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW9,elderly_ped,57.0
S3,smart_multi,45,CW9,normal_ped,57.0
S3,smart_multi,45,CW9,normal_ped,57.0
S3,smart_multi,45,CW9,normal_ped,57.0
S3,smart_multi,45,CW9,normal_ped,57.0
S3,smart_multi,45,CW9,normal_ped,57.0
S3,smart_multi,45,CW9,normal_ped,57.0
S3,smart_multi,45,CW9,normal_ped,57.0
S3,smart_multi,45,CW2,normal_ped,5.0
S3,smart_multi,45,CW2,normal_ped,6.0
S3,smart_multi,45,CW9,elderly_ped,60.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,elderly_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW9,normal_ped,74.0
S3,smart_multi,45,CW9,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW3,normal_ped,0.0
S3,smart_multi,45,CW3,normal_ped,0.0
S3,smart_multi,45,CW3,normal_ped,0.0
S3,smart_multi,45,CW4,elderly_ped,62.0
S3,smart_multi,45,CW4,normal_ped,62.0
S3,smart_multi,45,CW4,normal_ped,62.0
S3,smart_multi,45,CW4,normal_ped,62.0
S3,smart_multi,45,CW3,elderly_ped,0.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW3,normal_ped,0.0
S3,smart_multi,45,CW9,normal_ped,45.0
S3,smart_multi,45,CW9,normal_ped,45.0
S3,smart_multi,45,CW9,normal_ped,45.0
S3,smart_multi,45,CW9,normal_ped,45.0
S3,smart_multi,45,CW9,normal_ped,45.0
S3,smart_multi,45,CW9,normal_ped,45.0
S3,smart_multi,45,CW9,normal_ped,45.0
S3,smart_multi,45,CW9,normal_ped,45.0
S3,smart_multi,45,CW9,normal_ped,45.0
S3,smart_multi,45,CW2,elderly_ped,0.0
S3,smart_multi,45,CW2,elderly_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW9,normal_ped,47.0
S3,smart_multi,45,CW3,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW9,elderly_ped,55.0
S3,smart_multi,45,CW1,elderly_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW9,normal_ped,64.0
S3,smart_multi,45,CW9,elderly_ped,65.0
S3,smart_multi,45,CW9,normal_ped,66.0
S3,smart_multi,45,CW2,normal_ped,12.0
S3,smart_multi,45,CW2,normal_ped,13.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW3,normal_ped,0.0
S3,smart_multi,45,CW3,normal_ped,0.0
S3,smart_multi,45,CW4,elderly_ped,0.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW4,elderly_ped,0.0
S3,smart_multi,45,CW9,elderly_ped,29.0
S3,smart_multi,45,CW9,normal_ped,29.0
S3,smart_multi,45,CW9,normal_ped,29.0
S3,smart_multi,45,CW9,normal_ped,29.0
S3,smart_multi,45,CW9,normal_ped,29.0
S3,smart_multi,45,CW9,normal_ped,29.0
S3,smart_multi,45,CW9,normal_ped,29.0
S3,smart_multi,45,CW9,normal_ped,29.0
S3,smart_multi,45,CW9,normal_ped,30.0
S3,smart_multi,45,CW9,normal_ped,30.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW3,normal_ped,0.0
S3,smart_multi,45,CW2,elderly_ped,0.0
S3,smart_multi,45,CW2,elderly_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW3,normal_ped,0.0
S3,smart_multi,45,CW3,elderly_ped,0.0
S3,smart_multi,45,CW3,normal_ped,0.0
S3,smart_multi,45,CW2,elderly_ped,5.0
S3,smart_multi,45,CW2,normal_ped,8.0
S3,smart_multi,45,CW2,normal_ped,8.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,elderly_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW3,normal_ped,0.0
S3,smart_multi,45,CW3,normal_ped,0.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW4,elderly_ped,7.0
S3,smart_multi,45,CW4,normal_ped,7.0
S3,smart_multi,45,CW9,elderly_ped,29.0
S3,smart_multi,45,CW9,elderly_ped,29.0
S3,smart_multi,45,CW9,normal_ped,29.0
S3,smart_multi,45,CW9,normal_ped,29.0
S3,smart_multi,45,CW9,normal_ped,29.0
S3,smart_multi,45,CW9,normal_ped,29.0
S3,smart_multi,45,CW9,normal_ped,29.0
S3,smart_multi,45,CW9,normal_ped,29.0
S3,smart_multi,45,CW9,normal_ped,29.0
S3,smart_multi,45,CW9,normal_ped,29.0
S3,smart_multi,45,CW9,normal_ped,30.0
S3,smart_multi,45,CW9,normal_ped,30.0
S3,smart_multi,45,CW4,normal_ped,0.0
S3,smart_multi,45,CW2,elderly_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,0.0
S3,smart_multi,45,CW1,elderly_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,10.0
S3,smart_multi,45,CW1,elderly_ped,0.0
S3,smart_multi,45,CW2,elderly_ped,17.0
S3,smart_multi,45,CW2,elderly_ped,17.0
S3,smart_multi,45,CW2,normal_ped,19.0
S3,smart_multi,45,CW1,normal_ped,0.0
S3,smart_multi,45,CW2,normal_ped,21.0
S3,smart_multi,45,CW1,normal_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,4.0
S1,baseline,46,CW2,elderly_ped,8.0
S1,baseline,46,CW2,normal_ped,8.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,3.0
S1,baseline,46,CW1,normal_ped,6.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,3.0
S1,baseline,46,CW2,normal_ped,3.0
S1,baseline,46,CW2,elderly_ped,7.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,1.0
S1,baseline,46,CW1,normal_ped,2.0
S1,baseline,46,CW1,normal_ped,8.0
S1,baseline,46,CW1,normal_ped,4.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,1.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,7.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,elderly_ped,5.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,4.0
S1,baseline,46,CW1,normal_ped,4.0
S1,baseline,46,CW1,normal_ped,5.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,9.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,elderly_ped,4.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,7.0
S1,baseline,46,CW1,normal_ped,1.0
S1,baseline,46,CW1,normal_ped,3.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,7.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,1.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,1.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,elderly_ped,1.0
S1,baseline,46,CW2,normal_ped,1.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,1.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,elderly_ped,1.0
S1,baseline,46,CW2,normal_ped,1.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW2,elderly_ped,66.0
S1,baseline,46,CW2,elderly_ped,66.0
S1,baseline,46,CW2,elderly_ped,66.0
S1,baseline,46,CW2,normal_ped,66.0
S1,baseline,46,CW2,normal_ped,66.0
S1,baseline,46,CW2,normal_ped,66.0
S1,baseline,46,CW2,normal_ped,67.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,1.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,1.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,1.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,1.0
S1,baseline,46,CW1,normal_ped,1.0
S1,baseline,46,CW2,elderly_ped,1.0
S1,baseline,46,CW2,normal_ped,1.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW1,elderly_ped,1.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,2.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,elderly_ped,1.0
S1,baseline,46,CW2,normal_ped,2.0
S1,baseline,46,CW2,elderly_ped,3.0
S1,baseline,46,CW1,normal_ped,4.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,5.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,4.0
S1,baseline,46,CW1,normal_ped,3.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,1.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,2.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,1.0
S1,baseline,46,CW1,normal_ped,1.0
S1,baseline,46,CW3,normal_ped,6.0
S1,baseline,46,CW3,normal_ped,6.0
S1,baseline,46,CW3,normal_ped,6.0
S1,baseline,46,CW3,normal_ped,6.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,elderly_ped,1.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW4,elderly_ped,0.0
S1,baseline,46,CW4,normal_ped,0.0
S1,baseline,46,CW4,normal_ped,0.0
S1,baseline,46,CW4,normal_ped,0.0
S1,baseline,46,CW4,normal_ped,0.0
S1,baseline,46,CW4,normal_ped,0.0
S1,baseline,46,CW1,elderly_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW4,normal_ped,20.0
S1,baseline,46,CW1,normal_ped,1.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW9,elderly_ped,1.0
S1,baseline,46,CW9,elderly_ped,1.0
S1,baseline,46,CW9,normal_ped,1.0
S1,baseline,46,CW9,normal_ped,1.0
S1,baseline,46,CW9,normal_ped,1.0
S1,baseline,46,CW9,normal_ped,1.0
S1,baseline,46,CW9,normal_ped,1.0
S1,baseline,46,CW9,normal_ped,1.0
S1,baseline,46,CW9,normal_ped,1.0
S1,baseline,46,CW9,normal_ped,1.0
S1,baseline,46,CW3,elderly_ped,0.0
S1,baseline,46,CW3,normal_ped,0.0
S1,baseline,46,CW3,normal_ped,0.0
S1,baseline,46,CW3,normal_ped,0.0
S1,baseline,46,CW1,normal_ped,0.0
S1,baseline,46,CW3,normal_ped,1.0
S1,baseline,46,CW9,normal_ped,8.0
S1,baseline,46,CW9,normal_ped,8.0
S1,baseline,46,CW9,elderly_ped,10.0
S1,baseline,46,CW9,normal_ped,11.0
S1,baseline,46,CW3,normal_ped,14.0
S1,baseline,46,CW9,normal_ped,25.0
S1,baseline,46,CW9,normal_ped,25.0
S1,baseline,46,CW2,elderly_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW2,normal_ped,0.0
S1,baseline,46,CW4,elderly_ped,0.0
S1,baseline,46,CW4,normal_ped,0.0
S1,baseline,46,CW4,normal_ped,0.0
S1,baseline,46,CW4,normal_ped,0.0
S1,baseline,46,CW4,normal_ped,0.0
S1,baseline,46,CW4,normal_ped,0.0
S1,baseline,46,CW4,normal_ped,14.0
S1,baseline,46,CW4,normal_ped,15.0
