횡단보도ID,seed,행정동,읍면동명,시나리오,사고건수_원본,노인비율,LANES,MAX_SPD,crossing_length_m,ped_green_base_sec,risk_score,PET_A_proxy_count,PET_A_proxy_mean,PET_A_proxy_severe,PET_A_proxy_moderate,PET_A_proxy_safe,PET_B_surrogate_count,PET_B_surrogate_mean,PET_B_surrogate_severe,PET_B_surrogate_moderate,PET_B_surrogate_safe,elderly_incomplete_cross,veh_avg_delay_sec,veh_max_delay_sec,queue_avg,queue_max
9628,43,중림동,만리동2가,smart,5.0,0.1901991313611407,2.0,50.0,7.0,14.0,5.201991313611407,182,4.574175824175824,55,61,66,0,,0,0,0,0,0.7614678899082569,22.5,0.00248062015503876,1
9628,44,중림동,만리동2가,smart,5.0,0.1901991313611407,2.0,50.0,7.0,14.0,5.201991313611407,73,4.184931506849315,20,29,24,0,,0,0,0,0,0.720620842572062,11.5,0.0014075695964967157,1
9628,45,중림동,만리동2가,smart,5.0,0.1901991313611407,2.0,50.0,7.0,14.0,5.201991313611407,145,3.6448275862068966,37,65,43,0,,0,0,0,0,0.9550209205020921,23.0,0.0015239256324291375,1
8340,42,장충동,장충동1가,baseline,4.0,0.1781831582826607,4.0,50.0,14.0,21.0,5.181831582826607,23,12.434782608695652,1,1,21,0,,0,0,0,0,0.12944162436548223,5.5,9.259259259259259e-05,1
8340,43,장충동,장충동1가,baseline,4.0,0.1781831582826607,4.0,50.0,14.0,21.0,5.181831582826607,23,14.695652173913043,1,2,20,0,,0,0,0,0,0.26376146788990823,9.5,0.0002777777777777778,1
8340,44,장충동,장충동1가,baseline,4.0,0.1781831582826607,4.0,50.0,14.0,21.0,5.181831582826607,20,9.825,1,2,17,0,,0,0,0,0,0.19383259911894274,4.0,0.00037037037037037035,1
8340,45,장충동,장충동1가,baseline,4.0,0.1781831582826607,4.0,50.0,14.0,21.0,5.181831582826607,28,13.803571428571429,0,0,28,0,,0,0,0,0,0.7309322033898306,43.0,0.0002777777777777778,1
8340,42,장충동,장충동1가,smart,4.0,0.1781831582826607,4.0,50.0,14.0,21.0,5.181831582826607,23,12.434782608695652,1,1,21,0,,0,0,0,0,0.12944162436548223,5.5,9.259259259259259e-05,1
8340,43,장충동,장충동1가,smart,4.0,0.1781831582826607,4.0,50.0,14.0,21.0,5.181831582826607,23,14.695652173913043,1,2,20,0,,0,0,0,0,0.26376146788990823,9.5,0.0002777777777777778,1
8340,44,장충동,장충동1가,smart,4.0,0.1781831582826607,4.0,50.0,14.0,21.0,5.181831582826607,20,9.825,1,2,17,0,,0,0,0,0,0.19383259911894274,4.0,0.00037037037037037035,1
8340,45,장충동,장충동1가,smart,4.0,0.1781831582826607,4.0,50.0,14.0,21.0,5.181831582826607,28,13.803571428571429,0,0,28,0,,0,0,0,0,0.7309322033898306,43.0,0.0002777777777777778,1
6511,42,명동,충무로2가,baseline,3.0,0.2357627618766598,3.0,50.0,10.5,17.5,4.957627618766598,184,7.309782608695652,41,37,106,0,,0,0,0,0,0.6203007518796992,19.0,0.0017825311942959,1
6511,43,명동,충무로2가,baseline,3.0,0.2357627618766598,3.0,50.0,10.5,17.5,4.957627618766598,176,5.340909090909091,40,54,82,0,,0,0,0,0,0.935374149659864,19.5,0.0029148448886112846,1
6511,44,명동,충무로2가,baseline,3.0,0.2357627618766598,3.0,50.0,10.5,17.5,4.957627618766598,62,6.620967741935484,10,21,31,0,,0,0,0,0,1.3344262295081968,21.0,0.0006203473945409429,1
6511,45,명동,충무로2가,baseline,3.0,0.2357627618766598,3.0,50.0,10.5,17.5,4.957627618766598,133,5.484962406015038,30,29,74,0,,0,0,0,0,0.8706624605678234,19.5,0.0012626262626262627,1
6511,42,명동,충무로2가,smart,3.0,0.2357627618766598,3.0,50.0,10.5,17.5,4.957627618766598,184,7.309782608695652,41,37,106,0,,0,0,0,0,0.6203007518796992,19.0,0.0017825311942959,1
6511,43,명동,충무로2가,smart,3.0,0.2357627618766598,3.0,50.0,10.5,17.5,4.957627618766598,176,5.340909090909091,40,54,82,0,,0,0,0,0,0.935374149659864,19.5,0.0029148448886112846,1
6511,44,명동,충무로2가,smart,3.0,0.2357627618766598,3.0,50.0,10.5,17.5,4.957627618766598,62,6.620967741935484,10,21,31,0,,0,0,0,0,1.3344262295081968,21.0,0.0006203473945409429,1
6511,45,명동,충무로2가,smart,3.0,0.2357627618766598,3.0,50.0,10.5,17.5,4.957627618766598,133,5.484962406015038,30,29,74,0,,0,0,0,0,0.8706624605678234,19.5,0.0012626262626262627,1
