횡단보도ID,lon,lat,읍면동명,LANES,ROAD_RANK,MAX_SPD,사고건수,추정AADT,행정동,노인비율,nan_flag,crossing_length_m,ped_green_base,ped_green_elderly,risk_score
6680,126.99300038026496,37.56423842912368,초동,3.0,104.0,50.0,1.0,26875.559786532827,동화동,0.2408064025934555,False,10.5,17.5,20.125,4.008064025934555
6682,126.99308662278663,37.56430022453114,인현동1가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6683,126.99276463908232,37.56419722136094,초동,3.0,104.0,50.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,10.5,17.5,20.125,3.508064025934555
6684,126.99314699534088,37.56431395923438,인현동1가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6685,126.99313260780632,37.564453558761585,인현동1가,1.0,104.0,30.0,1.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,3.328064025934555
6686,126.99302048456912,37.56445584071697,초동,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6692,126.99173251532784,37.56438252457383,초동,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6693,126.99176124639553,37.56454958930954,초동,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6701,126.98984072123116,37.56496595220093,저동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6702,126.98985509111056,37.56500256992149,저동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6703,126.98978610244453,37.56492475394256,저동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6704,126.99008509723537,37.56493851061279,저동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6705,126.99018000692566,37.56466618343027,저동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6706,126.99003333714116,37.565018604815414,저동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6710,126.99020010404736,37.564876729895985,저동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6725,126.99016831520689,37.56612626469077,을지로3가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6727,126.99014815906811,37.56636198158169,을지로3가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6734,126.992410813742,37.5662454336922,을지로3가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6735,126.99242803651664,37.56651548131065,을지로3가,3.0,104.0,50.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,3.1585960737656147
6738,126.99280469211408,37.56623630423516,을지로3가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6739,126.9927960384099,37.56653381257707,을지로3가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6740,126.99273565879491,37.56657500241192,을지로3가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6745,126.99247981854964,37.56620195604105,을지로3가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6755,126.99246828253855,37.56655896594945,을지로3가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6769,126.99367626208448,37.561036239945096,필동2가,2.0,104.0,50.0,1.0,26875.559786532827,필동,0.1838276969582467,False,7.0,14.0,15.75,3.138276969582467
6770,126.99358712350325,37.56126051125376,필동1가,3.0,104.0,50.0,0.0,26875.559786532827,필동,0.1838276969582467,False,10.5,17.5,20.125,2.938276969582467
6775,126.99038455900536,37.561319795693805,충무로2가,1.0,104.0,30.0,0.0,26875.559786532827,명동,0.2357627618766598,False,3.5,10.5,11.375,2.777627618766598
6794,126.99316438243716,37.56280982333197,충무로3가,3.0,104.0,50.0,3.0,26875.559786532827,필동,0.1838276969582467,False,10.5,17.5,20.125,4.438276969582467
6795,126.99294589152056,37.56280523341744,충무로3가,3.0,104.0,50.0,0.0,26875.559786532827,필동,0.1838276969582467,False,10.5,17.5,20.125,2.938276969582467
6807,126.99026651357636,37.56268375077475,충무로2가,1.0,104.0,30.0,0.0,26875.559786532827,명동,0.2357627618766598,False,3.5,10.5,11.375,2.777627618766598
6822,126.99307231826803,37.56354214789024,초동,3.0,104.0,50.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,10.5,17.5,20.125,3.508064025934555
6827,126.99007858364304,37.55985739842091,예장동,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
6829,126.9902539212283,37.56003820707347,남학동,2.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.358596073765615
6830,126.99019069947818,37.55985969632123,예장동,3.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,10.5,17.5,20.125,2.858276969582467
6831,126.99031427856596,37.56013890745755,남학동,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
6419,126.98186817925348,37.560005700173136,회현동2가,1.0,104.0,50.0,1.0,26875.559786532827,회현동,0.2946596858638743,False,3.5,10.5,11.375,3.946596858638743
6424,126.98178321984054,37.55473176223238,회현동1가,1.0,104.0,50.0,0.0,26875.559786532827,회현동,0.2946596858638743,False,3.5,10.5,11.375,3.446596858638743
6425,126.980952454655,37.554781978889906,회현동1가,3.0,104.0,50.0,0.0,26875.559786532827,회현동,0.2946596858638743,False,10.5,17.5,20.125,4.046596858638743
6428,126.98061026488972,37.5552258988191,회현동1가,4.0,104.0,40.0,1.0,26875.559786532827,회현동,0.2946596858638743,False,14.0,21.0,24.5,4.806596858638743
6429,126.98190679118444,37.55487824742422,회현동1가,1.0,104.0,50.0,0.0,26875.559786532827,회현동,0.2946596858638743,False,3.5,10.5,11.375,3.446596858638743
6444,126.98806695161198,37.564425120932626,저동1가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6445,126.98801231292784,37.564516656617535,저동1가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6446,126.98771620455103,37.564445681734945,저동1가,2.0,104.0,50.0,2.0,26875.559786532827,동화동,0.2408064025934555,False,7.0,14.0,15.75,4.208064025934555
6447,126.98757246356506,37.56440676167316,저동1가,2.0,104.0,50.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,7.0,14.0,15.75,3.208064025934555
6451,126.9880180404724,37.56465625755683,저동1가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6452,126.98776502029612,37.5648026975528,저동1가,3.0,104.0,50.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,10.5,17.5,20.125,3.508064025934555
6453,126.98762127291864,37.56479810550779,저동1가,3.0,104.0,50.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,10.5,17.5,20.125,3.508064025934555
6456,126.98747465212917,37.564784358861445,저동1가,2.0,104.0,50.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,7.0,14.0,15.75,3.208064025934555
6459,126.98874252380168,37.56469523387767,저동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6465,126.98779357836187,37.56597671647296,을지로2가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6467,126.9894380317874,37.56633846275766,을지로2가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6471,126.98780214442544,37.566338305073984,을지로2가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6473,126.98725876376302,37.566347401801345,을지로2가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6474,126.98743119010555,37.566793683572385,을지로2가,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
6477,126.98727895780075,37.56594233419557,을지로2가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6480,126.98558556796158,37.56599935283694,을지로2가,3.0,104.0,50.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,3.1585960737656147
6481,126.98566602435282,37.56622821561848,을지로2가,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
6484,126.98581971935492,37.56685300278485,장교동,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
6485,126.98581399617986,37.56671111326219,을지로2가,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
6486,126.98568605751494,37.56670880929026,을지로2가,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
6493,126.98560525566046,37.56818084639509,삼각동,2.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.358596073765615
6494,126.98574617836654,37.56795429911271,수하동,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
6495,126.98747411178692,37.567906435976816,장교동,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
6496,126.9858956844503,37.56794516295204,장교동,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
6497,126.98786510363108,37.568025480328465,장교동,2.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.358596073765615
6498,126.9878622452553,37.56792249622332,장교동,2.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.358596073765615
7001,126.99552155924948,37.566649518175105,을지로4가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
7002,126.9955388231,37.56642066585761,을지로4가,3.0,104.0,50.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,3.1585960737656147
7007,126.99743632834526,37.56674798205642,을지로4가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
7008,126.99744496166537,37.56650768662758,을지로4가,3.0,104.0,50.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,3.1585960737656147
7012,126.99819532345472,37.567361322007045,주교동,3.0,104.0,50.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,3.1585960737656147
7018,126.99806023018094,37.56602710707838,을지로4가,3.0,104.0,50.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,3.1585960737656147
7020,126.99832473113544,37.566024822598,을지로4가,3.0,104.0,50.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,3.1585960737656147
7066,126.9960867699752,37.561552980488855,필동2가,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
7067,126.99575616634505,37.561504909903526,충무로4가,2.0,104.0,50.0,2.0,26875.559786532827,필동,0.1838276969582467,False,7.0,14.0,15.75,3.638276969582467
7096,126.99624199558774,37.56186422582754,충무로4가,3.0,104.0,50.0,0.0,26875.559786532827,필동,0.1838276969582467,False,10.5,17.5,20.125,2.938276969582467
7097,126.99619887353774,37.56185049325793,충무로4가,3.0,104.0,50.0,0.0,26875.559786532827,필동,0.1838276969582467,False,10.5,17.5,20.125,2.938276969582467
7099,126.99580214959732,37.5617566500253,충무로4가,3.0,104.0,50.0,0.0,26875.559786532827,필동,0.1838276969582467,False,10.5,17.5,20.125,2.938276969582467
7100,126.99583664710906,37.56176809390465,충무로4가,3.0,104.0,50.0,0.0,26875.559786532827,필동,0.1838276969582467,False,10.5,17.5,20.125,2.938276969582467
7101,126.99616725054702,37.561843626640986,충무로4가,3.0,104.0,50.0,0.0,26875.559786532827,필동,0.1838276969582467,False,10.5,17.5,20.125,2.938276969582467
7102,126.99576190221116,37.56174863872695,충무로4가,3.0,104.0,50.0,0.0,26875.559786532827,필동,0.1838276969582467,False,10.5,17.5,20.125,2.938276969582467
7103,126.99567565803972,37.56172803881543,충무로4가,3.0,104.0,50.0,2.0,26875.559786532827,필동,0.1838276969582467,False,10.5,17.5,20.125,3.938276969582467
7508,127.0028254471524,37.56306687502246,쌍림동,3.0,104.0,50.0,0.0,26875.559786532827,청구동,0.2478468022723108,False,10.5,17.5,20.125,3.578468022723108
7509,127.00281683659531,37.56344219431006,쌍림동,4.0,104.0,50.0,0.0,26875.559786532827,청구동,0.2478468022723108,False,14.0,21.0,24.5,3.8784680227231076
7510,127.00234534797664,37.56333693219467,오장동,2.0,104.0,50.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,7.0,14.0,15.75,2.5178133028832432
7511,127.00216135700616,37.563442208129295,오장동,2.0,104.0,50.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,7.0,14.0,15.75,2.5178133028832432
7530,126.99856916253044,37.563119536374856,예관동,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
7609,127.00066053012436,37.55143080974111,장충동2가,2.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,7.0,14.0,15.75,2.581831582826607
7611,127.00085024204589,37.551279765177085,장충동2가,2.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,7.0,14.0,15.75,2.581831582826607
7636,127.00250166423164,37.55291146742284,장충동2가,2.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,7.0,14.0,15.75,2.581831582826607
7640,127.0045809528665,37.569586791767065,방산동,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
7853,127.00559512676676,37.55928612173194,장충동1가,3.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,10.5,17.5,20.125,2.8818315828266075
7854,127.0060809284022,37.55890162423392,장충동2가,4.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,14.0,21.0,24.5,3.1818315828266073
7855,127.00538815311546,37.55940284651651,장충동2가,1.0,104.0,50.0,1.0,26875.559786532827,장충동,0.1781831582826607,False,3.5,10.5,11.375,2.781831582826607
7856,127.00554338786505,37.55937537694034,장충동2가,3.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,10.5,17.5,20.125,2.8818315828266075
7862,127.00619308098914,37.5593593249218,장충동2가,2.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,7.0,14.0,15.75,2.581831582826607
7649,127.006597856918,37.56945853867834,을지로6가,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
7650,127.00650585238392,37.56945854378432,을지로6가,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
7651,127.00654324103766,37.56959356490225,을지로6가,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
7652,127.00671573793277,37.569460820560046,을지로6가,2.0,104.0,30.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.778596073765615
7660,127.00693522221324,37.5642658952912,광희동2가,2.0,104.0,50.0,0.0,26875.559786532827,광희동,0.1801559177888022,False,7.0,14.0,15.75,2.601559177888022
15226,126.96923610341516,37.55723853698685,중림동,3.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,10.5,17.5,20.125,3.001991313611407
15227,126.96895435710404,37.55730711923699,중림동,3.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,10.5,17.5,20.125,3.001991313611407
15242,126.96939913612646,37.559252488260846,중림동,3.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,10.5,17.5,20.125,3.001991313611407
15244,126.96556510941087,37.554197206256426,만리동2가,1.0,104.0,30.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,3.5,10.5,11.375,2.3219913136114068
15246,126.96889597798096,37.55943772790661,중림동,2.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,7.0,14.0,15.75,2.701991313611407
15257,126.97105480659113,37.55973120903351,순화동,4.0,104.0,40.0,2.0,26875.559786532827,을지로동,0.1558596073765615,False,14.0,21.0,24.5,3.918596073765615
7661,127.00690644849588,37.564002715954146,광희동2가,1.0,104.0,50.0,1.0,26875.559786532827,광희동,0.1801559177888022,False,3.5,10.5,11.375,2.801559177888022
7663,127.0067742273199,37.56428650141382,광희동1가,2.0,104.0,50.0,0.0,26875.559786532827,광희동,0.1801559177888022,False,7.0,14.0,15.75,2.601559177888022
7664,127.00663737049864,37.56427170188587,광희동1가,2.0,104.0,50.0,0.0,26875.559786532827,광희동,0.1801559177888022,False,7.0,14.0,15.75,2.601559177888022
7668,127.006110132517,37.564494793929974,광희동1가,1.0,104.0,30.0,0.0,26875.559786532827,광희동,0.1801559177888022,False,3.5,10.5,11.375,2.2215591778880217
7692,127.00617626885791,37.56464583349988,광희동1가,1.0,104.0,30.0,1.0,26875.559786532827,광희동,0.1801559177888022,False,3.5,10.5,11.375,2.7215591778880217
7695,127.0051757946852,37.56480150166731,광희동1가,1.0,104.0,30.0,0.0,26875.559786532827,광희동,0.1801559177888022,False,3.5,10.5,11.375,2.2215591778880217
77086,127.0072871687733,37.54728490306537,신당동,2.0,,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,True,7.0,14.0,15.75,2.798197792295562
7696,127.00513840916672,37.564641306171296,광희동1가,1.0,104.0,30.0,0.0,26875.559786532827,광희동,0.1801559177888022,False,3.5,10.5,11.375,2.2215591778880217
7725,127.004296155718,37.5665362427295,을지로6가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
7747,127.0063628819785,37.56159978878215,장충동1가,3.0,104.0,50.0,1.0,26875.559786532827,장충동,0.1781831582826607,False,10.5,17.5,20.125,3.381831582826607
7828,127.00564397284518,37.55895885924662,장충동2가,1.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,3.5,10.5,11.375,2.2818315828266074
7829,127.0055462256396,37.55887647670259,장충동2가,1.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,3.5,10.5,11.375,2.2818315828266074
7396,127.00218298207383,37.5656094461085,을지로5가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
7400,127.0025624819564,37.565630035252134,을지로5가,4.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,14.0,21.0,24.5,2.958596073765615
7405,127.00244176968432,37.566778879790505,을지로5가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
7406,127.00214277136168,37.566977987669254,을지로5가,3.0,104.0,50.0,2.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,3.6585960737656147
7407,127.0024159010618,37.5669871365142,을지로5가,3.0,104.0,50.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,3.1585960737656147
7408,127.00251939233812,37.56667818285553,을지로5가,4.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,14.0,21.0,24.5,2.958596073765615
7409,127.00214276487178,37.56675142324052,을지로5가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
7410,127.00202201118702,37.56667361536254,을지로5가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
7411,127.0020047714056,37.567062665685654,을지로5가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
7419,127.000271115888,37.56689790826896,을지로4가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
7425,126.99904347617938,37.56660268438323,을지로4가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
7434,126.99901472284571,37.56683153711096,을지로4가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
7490,126.9989041011972,37.56222930131705,충무로5가,3.0,104.0,50.0,1.0,26875.559786532827,동화동,0.2408064025934555,False,10.5,17.5,20.125,4.008064025934555
7504,127.00231370871848,37.56284261011188,장충동2가,1.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,3.5,10.5,11.375,2.2818315828266074
7507,127.00238271017147,37.56297305501345,장충동2가,1.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,3.5,10.5,11.375,2.2818315828266074
8184,127.01103301173634,37.56127905029686,신당동,1.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.418197792295562
8191,127.01090937981348,37.56118065491941,신당동,1.0,104.0,30.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.9181977922955618
8371,127.00947959139418,37.55327847281824,신당동,2.0,104.0,50.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.298197792295562
8378,127.01064392951258,37.554386024364305,신당동,2.0,104.0,50.0,3.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,4.298197792295562
9477,127.0238472915892,37.56501885601477,신당동,2.0,,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,True,7.0,14.0,15.75,2.798197792295562
9494,127.02194057271991,37.56537909712678,신당동,2.0,,50.0,7.0,26875.559786532827,신당동,0.1998197792295562,True,7.0,14.0,15.75,6.298197792295562
8231,127.01033164425358,37.56193363379768,신당동,1.0,104.0,30.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.9181977922955618
8232,127.01048689173986,37.56197252514547,신당동,1.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.418197792295562
8233,127.01051564767748,37.5620251588115,신당동,1.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.418197792295562
8234,127.01050128126732,37.562081229110575,신당동,1.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.418197792295562
8236,127.01051133876948,37.56204918877543,신당동,1.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.418197792295562
8237,127.01023102911144,37.56196797053167,신당동,1.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.418197792295562
8238,127.0102252844082,37.56200458753288,신당동,1.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.418197792295562
8239,127.01021666578028,37.562048070376655,신당동,1.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.418197792295562
8240,127.0102741723456,37.56211672132939,신당동,1.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.418197792295562
89746,126.98256147604437,37.56899743960665,다동,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
8241,127.01044666583292,37.56213043738132,신당동,1.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.418197792295562
9336,127.0192297000131,37.5579160961811,신당동,1.0,104.0,40.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.4581977922955622
9354,127.01899713416914,37.559037514907104,신당동,2.0,104.0,40.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.258197792295562
9355,127.01870391572712,37.55905815851489,신당동,2.0,104.0,40.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.758197792295562
10553,126.9856397418326,37.568258660582245,삼각동,2.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.358596073765615
10570,127.00293181418104,37.562961599999326,쌍림동,3.0,104.0,50.0,0.0,26875.559786532827,청구동,0.2478468022723108,False,10.5,17.5,20.125,3.578468022723108
8668,127.01415288719332,37.56500782924691,신당동,3.0,104.0,50.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,10.5,17.5,20.125,3.598197792295562
8669,127.01410980579892,37.56523668742789,신당동,3.0,104.0,50.0,2.0,26875.559786532827,신당동,0.1998197792295562,False,10.5,17.5,20.125,4.0981977922955615
8675,127.01598436078602,37.56555684273294,흥인동,2.0,104.0,50.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,7.0,14.0,15.75,2.5178133028832432
8676,127.0159254090854,37.56548933906223,흥인동,3.0,104.0,50.0,1.0,26875.559786532827,황학동,0.1717813302883243,False,10.5,17.5,20.125,3.317813302883243
74238,127.00666236087535,37.56959362689835,을지로6가,1.0,104.0,30.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.4785960737656145
74237,127.00676750332252,37.569602706373736,을지로6가,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
8678,127.01596169192624,37.56710846898291,흥인동,2.0,104.0,50.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,7.0,14.0,15.75,2.5178133028832432
8682,127.0162549476526,37.56711071749999,흥인동,1.0,104.0,30.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,3.5,10.5,11.375,2.137813302883243
72082,127.00601768071324,37.55885814535343,장충동2가,3.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,10.5,17.5,20.125,2.8818315828266075
72038,127.00547732732012,37.560178654873496,장충동1가,3.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,10.5,17.5,20.125,2.8818315828266075
